Wed Mar 18 11:56:05 2020
--------------------------------------------------
Filename: COCu_ml_noseed_200_5k
Dataset size: 200
Target scaling: [0, 0]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 36
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 200
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 200
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Wed Mar 18 12:51:15 2020
--------------------------------------------------
Filename: COCu_ml_noseed_200_5k
Dataset size: 200
Target scaling: [0, 0]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 36
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 200
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
    1       0.0065       0.2918      17.1793       0.0690  8.4656
    2       0.0069       0.2892       0.2291       0.0679  8.4324
    3       0.0043       0.2774       0.2191       0.0619  8.5205
    4       0.0073       0.2581       0.2026       0.0544  8.5121
    5       0.0070       0.2513       0.1588       0.0515  8.8754
    6       0.0057       0.2502       0.1364       0.0507  9.1031
    7       0.0043       0.2484       0.1313       0.0497  8.6958
    8       0.0051       0.2477       0.1282       0.0496  8.9138
    9       0.0038       0.2462       0.1265       0.0488  9.4308
   10       0.0035       0.2454       0.1233       0.0484  9.1928
   11       0.0031       0.2450       0.1210       0.0482  8.9112
   12       0.0019       0.2440       0.1199       0.0477  8.9162
   13       0.0022       0.2440       0.1169       0.0477  9.2472
   14       0.0022       0.2447       0.1148       0.0480  9.0151
   15       0.0024       0.2458       0.1124       0.0484  9.0405
   16       0.0018       0.2437       0.1105       0.0476  8.2694
   17       0.0018       0.2447       0.1085       0.0480  9.5434
   18       0.0025       0.2429       0.1050       0.0473  9.1287
   19       0.0024       0.2422       0.1028       0.0470  9.4329
   20       0.0023       0.2414       0.0991       0.0467  9.5207
   21       0.0024       0.2408       0.0975       0.0465  9.4870
   22       0.0023       0.2402       0.0959       0.0462  9.1047
   23       0.0026       0.2398       0.0945       0.0462  9.0348
   24       0.0027       0.2399       0.0931       0.0462  9.0526
   25       0.0022       0.2388       0.0925       0.0457  9.4008
   26       0.0021       0.2384       0.0913       0.0456  9.1884
   27       0.0025       0.2374       0.0908       0.0452  8.6556
   28       0.0021       0.2367       0.0902       0.0449  9.0133
   29       0.0017       0.2361       0.0893       0.0446  9.2364
   30       0.0020       0.2360       0.0889       0.0446  9.1894
   31       0.0023       0.2352       0.0876       0.0444  9.0597
   32       0.0020       0.2352       0.0871       0.0443  9.0850
   33       0.0018       0.2355       0.0861       0.0444  9.1515
   34       0.0020       0.2345       0.0853       0.0441  9.0101
   35       0.0022       0.2334       0.0846       0.0437  9.1969
   36       0.0022       0.2333       0.0834       0.0436  9.0600
   37       0.0021       0.2316       0.0828       0.0430  9.4971
   38       0.0022       0.2298       0.0815       0.0423  9.1262
   39       0.0020       0.2277       0.0808       0.0416  9.1943
   40       0.0023       0.2273       0.0796       0.0414  9.4507
   41       0.0025       0.2262       0.0791       0.0411  9.5472
   42       0.0023       0.2250       0.0784       0.0406  9.0075
   43       0.0027       0.2210       0.0774       0.0392  9.1984
   44       0.0031       0.2176       0.0760       0.0381  9.0187
   45       0.0042       0.2143       0.0746       0.0371  8.1762
   46       0.0041       0.2115       0.0728       0.0361  9.6685
   47       0.0033       0.2089       0.0718       0.0351  8.9946
   48       0.0038       0.2020       0.0705       0.0329  9.0504
   49       0.0017       0.1949       0.0685       0.0305  9.3138
   50       0.0029       0.1945       0.0661       0.0304  9.4066
   51       0.0028       0.1912       0.0647       0.0294  9.3587
   52       0.0018       0.1894       0.0629       0.0288  8.9851
   53       0.0017       0.1859       0.0620       0.0277  9.0200
   54       0.0019       0.1824       0.0609       0.0267  9.3811
   55       0.0021       0.1775       0.0598       0.0253  9.1566
   56       0.0030       0.1738       0.0573       0.0243  8.5221
   57       0.0036       0.1695       0.0558       0.0232  9.5123
   58       0.0022       0.1649       0.0546       0.0219  9.4260
   59       0.0024       0.1645       0.0526       0.0218  9.3013
   60       0.0024       0.1539       0.0515       0.0191  9.0553
   61       0.0014       0.1520       0.0489       0.0185  9.1605
   62       0.0027       0.1447       0.0476       0.0169  9.1574
   63       0.0031       0.1446       0.0441       0.0169  9.5699
   64       0.0024       0.1426       0.0422       0.0164  9.7301
   65       0.0027       0.1394       0.0408       0.0157  9.0674
   66       0.0025       0.1386       0.0400       0.0155  9.2227
   67       0.0032       0.1368       0.0394       0.0152  9.3162
   68       0.0037       0.1341       0.0388       0.0147  9.4843
   69       0.0026       0.1332       0.0376       0.0143  9.1033
   70       0.0038       0.1298       0.0368       0.0138  9.0035
   71       0.0030       0.1280       0.0354       0.0133  9.2692
   72       0.0024       0.1255       0.0343       0.0127  9.7998
   73       0.0023       0.1221       0.0336       0.0120  9.1008
   74       0.0022       0.1205       0.0330       0.0117  9.8291
   75       0.0018       0.1190       0.0323       0.0114  9.3353
   76       0.0015       0.1189       0.0318       0.0114  9.0829
   77       0.0014       0.1176       0.0313       0.0111  9.1628
   78       0.0014       0.1144       0.0310       0.0105  9.3094
   79       0.0017       0.1141       0.0299       0.0105  8.9623
   80       0.0017       0.1139       0.0294       0.0104  9.0759
   81       0.0011       0.1117       0.0289       0.0100  9.3287
   82       0.0010       0.1127       0.0281       0.0102  9.6012
   83       0.0014       0.1120       0.0276       0.0101  9.2639
   84       0.0013       0.1101       0.0272       0.0097  8.9783
   85       0.0015       0.1099       0.0269       0.0097  9.2245
   86       0.0018       0.1083       0.0265       0.0094  9.0988
   87       0.0015       0.1072       0.0261       0.0092  9.2623
   88       0.0020       0.1044       0.0256       0.0088  9.5381
   89       0.0018       0.1039       0.0251       0.0087  9.4854
   90       0.0021       0.1025       0.0247       0.0085  9.1447
   91       0.0017       0.1003       0.0244       0.0081  8.9559
   92       0.0013       0.0979       0.0237       0.0077  9.0462
   93       0.0016       0.0969       0.0229       0.0076  9.0062
   94       0.0018       0.0971       0.0226       0.0076  9.3191
   95       0.0011       0.0933       0.0224       0.0070  9.3042
   96       0.0010       0.0918       0.0217       0.0068  9.2611
   97       0.0011       0.0912       0.0213       0.0067  9.0626
   98       0.0012       0.0893       0.0211       0.0064  9.2794
   99       0.0011       0.0879       0.0205       0.0062  9.2720
  100       0.0012       0.0870       0.0201       0.0061  9.5001
  101       0.0008       0.0861       0.0198       0.0059  9.0799
  102       0.0010       0.0850       0.0196       0.0058  8.9699
  103       0.0015       0.0846       0.0194       0.0058  9.1392
  104       0.0016       0.0831       0.0191       0.0056  9.2988
  105       0.0015       0.0818       0.0188       0.0054  9.6512
  106       0.0014       0.0826       0.0185       0.0055  8.9277
  107       0.0017       0.0806       0.0183       0.0053  9.5226
  108       0.0015       0.0801       0.0179       0.0052  8.9702
  109       0.0014       0.0800       0.0177       0.0052  9.0322
  110       0.0012       0.0786       0.0175       0.0050  9.2072
  111       0.0012       0.0781       0.0173       0.0049  9.3718
  112       0.0014       0.0790       0.0170       0.0050  9.1764
  113       0.0011       0.0769       0.0168       0.0048  9.5953
  114       0.0013       0.0759       0.0165       0.0046  9.0342
  115       0.0013       0.0748       0.0163       0.0045  9.3808
  116       0.0013       0.0742       0.0162       0.0044  9.3896
  117       0.0014       0.0747       0.0160       0.0045  8.9548
  118       0.0016       0.0749       0.0158       0.0045  9.1541
  119       0.0017       0.0745       0.0155       0.0045  8.8927
  120       0.0015       0.0743       0.0153       0.0045  9.3780
  121       0.0014       0.0746       0.0151       0.0045  9.0037
  122       0.0013       0.0741       0.0149       0.0044  9.2598
  123       0.0012       0.0736       0.0147       0.0044  9.2975
  124       0.0009       0.0733       0.0145       0.0043  9.1661
  125       0.0010       0.0726       0.0142       0.0042  9.1706
  126       0.0010       0.0726       0.0141       0.0042  9.3061
  127       0.0011       0.0729       0.0139       0.0043  9.4003
  128       0.0012       0.0728       0.0137       0.0043  9.0931
  129       0.0010       0.0722       0.0136       0.0042  8.9947
  130       0.0011       0.0738       0.0135       0.0044  9.1185
  131       0.0012       0.0747       0.0134       0.0045  9.3872
  132       0.0011       0.0738       0.0133       0.0044  9.2620
  133       0.0011       0.0733       0.0132       0.0043  9.1939
  134       0.0010       0.0740       0.0131       0.0044  9.1161
  135       0.0013       0.0745       0.0129       0.0045  9.0914
  136       0.0013       0.0754       0.0128       0.0046  9.6871
  137       0.0014       0.0750       0.0127       0.0045  9.5033
  138       0.0013       0.0745       0.0126       0.0045  8.9529
  139       0.0013       0.0736       0.0125       0.0044  9.1488
  140       0.0014       0.0735       0.0124       0.0044  9.1056
  141       0.0012       0.0734       0.0122       0.0043  9.6780
  142       0.0013       0.0725       0.0121       0.0042  8.8767
  143       0.0013       0.0733       0.0120       0.0043  8.8788
  144       0.0014       0.0725       0.0119       0.0042  9.1721
  145       0.0013       0.0725       0.0118       0.0042  8.9655
  146       0.0013       0.0737       0.0117       0.0044  9.1595
  147       0.0016       0.0741       0.0116       0.0044  9.6596
  148       0.0015       0.0721       0.0115       0.0042  9.4409
  149       0.0014       0.0711       0.0114       0.0041  9.3398
  150       0.0013       0.0713       0.0113       0.0041  9.6572
  151       0.0013       0.0707       0.0112       0.0040  9.4350
  152       0.0013       0.0703       0.0111       0.0040  9.3222
  153       0.0016       0.0699       0.0110       0.0040  9.1391
  154       0.0014       0.0700       0.0109       0.0040  9.1364
  155       0.0015       0.0697       0.0108       0.0039  9.7303
  156       0.0016       0.0695       0.0107       0.0039  9.3274
  157       0.0016       0.0687       0.0106       0.0038  9.0991
  158       0.0015       0.0694       0.0105       0.0039  9.5775
  159       0.0013       0.0691       0.0105       0.0039  9.0418
  160       0.0015       0.0693       0.0104       0.0039  9.5770
  161       0.0014       0.0703       0.0104       0.0040  8.9592
  162       0.0013       0.0708       0.0103       0.0040  9.1770
  163       0.0011       0.0699       0.0102       0.0039  9.0295
  164       0.0012       0.0692       0.0102       0.0039  9.3445
  165       0.0013       0.0690       0.0101       0.0038  9.0245
  166       0.0014       0.0689       0.0100       0.0038  8.9830
  167       0.0014       0.0680       0.0100       0.0037  9.4092
  168       0.0012       0.0671       0.0099       0.0036  9.1910
  169       0.0012       0.0669       0.0098       0.0036  9.3763
  170       0.0013       0.0671       0.0098       0.0036  9.2952
  171       0.0011       0.0663       0.0097       0.0035  9.5438
  172       0.0012       0.0661       0.0097       0.0035  9.0157
  173       0.0010       0.0650       0.0096       0.0034  9.2241
  174       0.0011       0.0645       0.0095       0.0033  9.4256
  175       0.0010       0.0643       0.0095       0.0033  9.1094
  176       0.0010       0.0641       0.0094       0.0033  9.0852
  177       0.0010       0.0641       0.0094       0.0033  9.3625
  178       0.0009       0.0643       0.0093       0.0033  9.1085
  179       0.0010       0.0641       0.0093       0.0033  9.3924
  180       0.0009       0.0637       0.0092       0.0033  9.3506
  181       0.0009       0.0638       0.0091       0.0033  9.0880
  182       0.0009       0.0639       0.0091       0.0033  9.1105
  183       0.0009       0.0638       0.0091       0.0033  9.0109
  184       0.0010       0.0638       0.0090       0.0033  9.0930
  185       0.0009       0.0643       0.0090       0.0033  8.9582
  186       0.0008       0.0641       0.0089       0.0033  9.4920
  187       0.0009       0.0646       0.0089       0.0034  9.4591
  188       0.0010       0.0649       0.0088       0.0034  9.3596
  189       0.0010       0.0649       0.0088       0.0034  9.1220
  190       0.0009       0.0637       0.0088       0.0033  9.6811
  191       0.0008       0.0640       0.0087       0.0033  8.9340
  192       0.0008       0.0634       0.0086       0.0032  9.2449
  193       0.0009       0.0628       0.0086       0.0032  9.0863
  194       0.0010       0.0628       0.0085       0.0032  9.3422
  195       0.0009       0.0625       0.0085       0.0031  9.3241
  196       0.0008       0.0625       0.0084       0.0031  9.5123
  197       0.0008       0.0621       0.0084       0.0031  9.0213
  198       0.0009       0.0621       0.0083       0.0031  9.3510
  199       0.0009       0.0623       0.0083       0.0031  9.7108
  200       0.0009       0.0628       0.0082       0.0032  9.4579
  201       0.0009       0.0628       0.0081       0.0032  9.5157
  202       0.0009       0.0627       0.0081       0.0032  9.4892
  203       0.0008       0.0621       0.0081       0.0031  9.0308
  204       0.0008       0.0619       0.0080       0.0031  9.1809
  205       0.0008       0.0620       0.0080       0.0031  9.2073
  206       0.0008       0.0623       0.0079       0.0031  9.5043
  207       0.0008       0.0625       0.0079       0.0031  9.3936
  208       0.0008       0.0622       0.0078       0.0031  9.3897
  209       0.0008       0.0618       0.0078       0.0031  9.2956
  210       0.0008       0.0614       0.0078       0.0030  9.4297
  211       0.0007       0.0614       0.0077       0.0030  9.4137
  212       0.0007       0.0608       0.0077       0.0030  9.1748
  213       0.0008       0.0607       0.0076       0.0030  9.6184
  214       0.0008       0.0607       0.0076       0.0030  9.1260
  215       0.0008       0.0604       0.0075       0.0029  9.1690
  216       0.0007       0.0600       0.0074       0.0029  9.0441
  217       0.0008       0.0600       0.0074       0.0029  9.0888
  218       0.0008       0.0597       0.0074       0.0029  9.0329
  219       0.0008       0.0597       0.0073       0.0029  9.6181
  220       0.0008       0.0600       0.0073       0.0029  9.0903
  221       0.0008       0.0601       0.0072       0.0029  9.5422
  222       0.0008       0.0595       0.0072       0.0028  9.0243
  223       0.0008       0.0596       0.0072       0.0029  9.0531
  224       0.0009       0.0596       0.0071       0.0029  9.1886
  225       0.0011       0.0595       0.0071       0.0029  9.4162
  226       0.0011       0.0598       0.0071       0.0029  9.5170
  227       0.0011       0.0598       0.0070       0.0029  9.4441
  228       0.0010       0.0593       0.0070       0.0028  8.9990
  229       0.0010       0.0595       0.0070       0.0029  9.7456
  230       0.0009       0.0594       0.0069       0.0028  9.4043
  231       0.0010       0.0596       0.0069       0.0029  9.0973
  232       0.0009       0.0597       0.0069       0.0029  9.4035
  233       0.0009       0.0595       0.0068       0.0028  9.3528
  234       0.0009       0.0597       0.0068       0.0029  9.4476
  235       0.0010       0.0599       0.0068       0.0029  9.4734
  236       0.0009       0.0598       0.0068       0.0029  9.3293
  237       0.0010       0.0598       0.0067       0.0029  9.4396
  238       0.0010       0.0606       0.0067       0.0030  9.3970
  239       0.0011       0.0602       0.0067       0.0029  9.0030
  240       0.0010       0.0595       0.0066       0.0029  9.1196
  241       0.0010       0.0596       0.0066       0.0029  9.0513
  242       0.0009       0.0595       0.0066       0.0028  9.1786
  243       0.0009       0.0592       0.0066       0.0028  9.4714
  244       0.0008       0.0591       0.0065       0.0028  9.3423
  245       0.0008       0.0591       0.0065       0.0028  9.2154
  246       0.0009       0.0595       0.0064       0.0028  9.0219
  247       0.0009       0.0597       0.0064       0.0029  9.0835
  248       0.0009       0.0597       0.0064       0.0029  9.3781
  249       0.0009       0.0599       0.0064       0.0029  9.0531
  250       0.0008       0.0595       0.0063       0.0028  9.0002
  251       0.0008       0.0594       0.0063       0.0028  8.9239
  252       0.0009       0.0588       0.0063       0.0028  8.9276
  253       0.0008       0.0588       0.0063       0.0028  9.1472
  254       0.0008       0.0579       0.0062       0.0027  9.4909
  255       0.0007       0.0578       0.0062       0.0027  9.0725
  256       0.0008       0.0569       0.0062       0.0026  9.3749
  257       0.0008       0.0571       0.0061       0.0026  8.9611
  258       0.0007       0.0568       0.0061       0.0026  8.9223
  259       0.0007       0.0567       0.0061       0.0026  9.2095
  260       0.0008       0.0569       0.0060       0.0026  9.1552
  261       0.0007       0.0567       0.0060       0.0026  9.0462
  262       0.0007       0.0572       0.0060       0.0026  9.3225
  263       0.0007       0.0570       0.0060       0.0026  9.3411
  264       0.0008       0.0575       0.0059       0.0027  9.0454
  265       0.0009       0.0578       0.0059       0.0027  8.9451
  266       0.0009       0.0575       0.0059       0.0027  9.2108
  267       0.0008       0.0570       0.0059       0.0026  9.5885
  268       0.0009       0.0566       0.0058       0.0026  9.0303
  269       0.0008       0.0564       0.0058       0.0026  8.9550
  270       0.0009       0.0569       0.0058       0.0026  9.3404
  271       0.0010       0.0569       0.0058       0.0026  9.2111
  272       0.0010       0.0567       0.0057       0.0026  9.0943
  273       0.0011       0.0569       0.0057       0.0026  9.3244
  274       0.0012       0.0572       0.0057       0.0026  9.5592
  275       0.0013       0.0571       0.0056       0.0026  9.0006
  276       0.0012       0.0568       0.0056       0.0026  9.2317
  277       0.0012       0.0568       0.0056       0.0026  9.0103
  278       0.0011       0.0562       0.0056       0.0026  8.9890
  279       0.0011       0.0560       0.0056       0.0025  9.2063
  280       0.0011       0.0557       0.0055       0.0025  9.2795
  281       0.0011       0.0555       0.0055       0.0025  9.3388
  282       0.0012       0.0555       0.0055       0.0025  9.5108
  283       0.0013       0.0555       0.0055       0.0025  9.2046
  284       0.0014       0.0558       0.0055       0.0025  9.2387
  285       0.0014       0.0554       0.0055       0.0025  9.0115
  286       0.0014       0.0554       0.0054       0.0025  9.4213
  287       0.0014       0.0555       0.0054       0.0025  8.9525
  288       0.0013       0.0558       0.0054       0.0025  8.9518
  289       0.0013       0.0558       0.0054       0.0025  9.1209
  290       0.0013       0.0557       0.0054       0.0025  9.5368
  291       0.0014       0.0557       0.0054       0.0025  9.2013
  292       0.0015       0.0557       0.0053       0.0025  8.6119
  293       0.0015       0.0557       0.0053       0.0025  8.8583
  294       0.0015       0.0557       0.0053       0.0025  8.6281
  295       0.0016       0.0561       0.0053       0.0026  8.6142
  296       0.0016       0.0558       0.0053       0.0025  8.8139
  297       0.0015       0.0552       0.0052       0.0025  9.1206
  298       0.0015       0.0547       0.0052       0.0024  9.0652
  299       0.0015       0.0547       0.0052       0.0024  8.9297
  300       0.0016       0.0548       0.0052       0.0025  8.8756
...Training Complete!

